timestamp,Actual_btc,Predicted_btc,Actual_algo,Predicted_algo,Actual_dot,Predicted_dot
2021-06-14 04:00:00,38940.91,37304.336,1.0484,1.0267837,21.895,21.287737
2021-06-14 05:00:00,38978.6,37508.84,1.0665,1.0299171,21.72533333333333,21.400213
2021-06-14 06:00:00,39323.47,37710.934,1.0661,1.0330952,21.74125,21.504593
2021-06-14 07:00:00,39384.6,37909.523,1.0505,1.0362637,21.868499999999997,21.599575
2021-06-14 08:00:00,39552.29,38095.48,1.0486,1.0390033,21.757666666666665,21.67911
2021-06-14 09:00:00,39601.41,38273.797,1.0472,1.0414621,21.71633333333333,21.74851
2021-06-14 10:00:00,39066.88,38445.21,1.0372,1.0436066,21.366999999999997,21.808615
2021-06-14 11:00:00,39051.81,38599.527,1.0271,1.045141,21.277,21.850964
2021-06-14 12:00:00,39343.35,38733.773,1.0439,1.0460002,21.577555555555556,21.874283
2021-06-14 13:00:00,39144.1,38852.96,1.0399,1.0464222,21.433333333333334,21.886265
2021-06-14 14:00:00,39567.13,38956.26,1.0575,1.0464355,21.7676,21.887516
2021-06-14 15:00:00,40482.01,39046.37,1.08,1.0461681,22.349,21.882689
2021-06-14 16:00:00,40617.5,39134.434,1.0749,1.0461316,22.465,21.884356
2021-06-14 17:00:00,40557.0,39226.215,1.0835,1.0464485,23.073,21.89823
2021-06-14 18:00:00,40136.34,39316.227,1.063,1.047007,24.308,21.923777
2021-06-14 19:00:00,40261.55,39407.54,1.0656,1.0480901,25.116,21.98171
2021-06-14 20:00:00,39818.73,39505.883,1.0508,1.0499269,24.458,22.085848
2021-06-14 21:00:00,39678.66,39606.43,1.0466,1.0520651,24.43,22.22481
2021-06-14 22:00:00,39947.38,39702.504,1.0432,1.0542467,25.03,22.38694
2021-06-14 23:00:00,40258.66,39791.77,1.0425,1.0561516,25.079,22.567516
2021-06-15 00:00:00,40211.51,39880.74,1.0437,1.0578456,24.888,22.765913
2021-06-15 01:00:00,40501.6,39971.12,1.0577,1.0592896,25.875,22.974483
2021-06-15 02:00:00,40401.65,40062.703,1.0531,1.0605632,25.347,23.19399
2021-06-15 03:00:00,39983.29,40155.344,1.0495,1.0616434,25.2,23.416857
2021-06-15 04:00:00,40368.5,40239.41,1.0588,1.062198,25.241,23.629168
2021-06-15 05:00:00,40400.05,40306.754,1.069,1.0619973,25.148,23.820091
2021-06-15 06:00:00,40547.4,40362.242,1.0792,1.0619314,25.465,23.99335
2021-06-15 07:00:00,40319.83,40417.52,1.0775,1.0622712,24.793,24.158092
2021-06-15 08:00:00,40307.37,40473.95,1.0788,1.0629324,24.942,24.308401
2021-06-15 09:00:00,40420.17,40531.84,1.0859,1.0638834,24.975,24.443562
2021-06-15 10:00:00,39798.0,40586.652,1.0627,1.0652047,24.602,24.561012
2021-06-15 11:00:00,40169.71,40631.965,1.0728,1.0664839,24.755,24.655558
2021-06-15 12:00:00,39957.91,40667.062,1.0598,1.0675831,24.653,24.728361
2021-06-15 13:00:00,39836.50731176,40690.29,1.0568,1.0684793,24.388,24.780846
2021-06-15 14:00:00,40379.43,40695.91,1.0593,1.0688574,24.375,24.807745
2021-06-15 15:00:00,40302.2,40689.113,1.0531,1.0687348,24.47,24.812666
2021-06-15 16:00:00,40026.96,40675.34,1.0392,1.0682579,23.924,24.802254
2021-06-15 17:00:00,40065.46049641,40654.625,1.0395,1.0673343,24.169,24.77435
2021-06-15 18:00:00,40217.66,40629.0,1.0516,1.0660089,24.264,24.733503
2021-06-15 19:00:00,40880.0,40598.48,1.0598,1.0641942,24.435,24.682058
2021-06-15 20:00:00,40514.0,40558.45,1.0486,1.0615102,24.145,24.616774
2021-06-15 21:00:00,39903.8,40509.85,1.0326,1.0580734,23.759,24.539972
2021-06-15 22:00:00,39898.0,40456.047,1.0332,1.05421,23.964,24.455738
2021-06-15 23:00:00,40000.01,40408.832,1.0385,1.0505542,24.172,24.377453
2021-06-16 00:00:00,40171.66,40374.938,1.0448,1.0474927,24.437,24.313389
2021-06-16 01:00:00,40093.93,40357.633,1.0269,1.0452219,23.883,24.26878
2021-06-16 02:00:00,39822.03,40352.19,1.0145,1.0434941,23.641,24.235445
