timestamp,Actual_btc,Predicted_btc,Actual_algo,Predicted_algo,Actual_dot,Predicted_dot
2021-06-14 21:00:00,39678.66,39384.457,1.0466,1.0594164,24.43,21.683199
2021-06-14 22:00:00,39947.38,39500.176,1.0432,1.0614465,25.03,21.836954
2021-06-14 23:00:00,40258.66,39612.953,1.0425,1.0633161,25.079,22.01105
2021-06-15 00:00:00,40211.51,39726.28,1.0437,1.0650564,24.888,22.202528
2021-06-15 01:00:00,40501.6,39838.344,1.0577,1.0666443,25.875,22.404434
2021-06-15 02:00:00,40401.65,39951.26,1.0531,1.0682281,25.347,22.61922
2021-06-15 03:00:00,39983.29,40062.69,1.0495,1.0698084,25.2,22.83964
2021-06-15 04:00:00,40368.5,40162.93,1.0588,1.0711315,25.241,23.05504
2021-06-15 05:00:00,40400.05,40245.887,1.069,1.0720335,25.148,23.25644
2021-06-15 06:00:00,40547.4,40314.637,1.0792,1.0730736,25.465,23.439615
2021-06-15 07:00:00,40319.83,40376.715,1.0775,1.0744642,24.793,23.611032
2021-06-15 08:00:00,40307.37,40430.875,1.0788,1.0761466,24.942,23.766342
2021-06-15 09:00:00,40420.17,40477.41,1.0859,1.0780368,24.975,23.905245
2021-06-15 10:00:00,39798.0,40515.867,1.0627,1.0801876,24.602,24.026121
2021-06-15 11:00:00,40169.71,40541.09,1.0728,1.0821823,24.755,24.125252
2021-06-15 12:00:00,39957.91,40553.996,1.0598,1.0838816,24.653,24.203808
2021-06-15 13:00:00,39836.50731176,40554.92,1.0568,1.0851792,24.388,24.261623
2021-06-15 14:00:00,40379.43,40540.785,1.0593,1.0858575,24.375,24.295776
2021-06-15 15:00:00,40302.2,40517.34,1.0531,1.0859408,24.47,24.308311
2021-06-15 16:00:00,40026.96,40489.25,1.0392,1.0855001,23.924,24.303543
2021-06-15 17:00:00,40065.46049641,40455.84,1.0395,1.084445,24.169,24.279625
2021-06-15 18:00:00,40217.66,40419.418,1.0516,1.0828191,24.264,24.24085
2021-06-15 19:00:00,40880.0,40381.043,1.0598,1.0807098,24.435,24.19225
2021-06-15 20:00:00,40514.0,40339.457,1.0486,1.0779752,24.145,24.135588
2021-06-15 21:00:00,39903.8,40294.25,1.0326,1.0746567,23.759,24.070507
2021-06-15 22:00:00,39898.0,40243.973,1.0332,1.0708467,23.964,23.995792
2021-06-15 23:00:00,40000.01,40195.13,1.0385,1.066938,24.172,23.918545
2021-06-16 00:00:00,40171.66,40151.74,1.0448,1.0632604,24.437,23.846724
2021-06-16 01:00:00,40093.93,40118.934,1.0269,1.0601472,23.883,23.788267
2021-06-16 02:00:00,39822.03,40095.66,1.0145,1.0575476,23.641,23.740309
2021-06-16 03:00:00,40095.57246853,40076.836,1.0262,1.0551836,23.866,23.696457
2021-06-16 04:00:00,40009.78,40065.223,1.0261,1.0531193,23.827,23.658192
2021-06-16 05:00:00,40021.76,40059.883,1.034,1.0513963,23.8255,23.62483
2021-06-16 06:00:00,40333.92,40060.46,1.0394,1.0500519,24.054,23.596975
